customer_id,total_spent,orders,segment
17606,87.30000000000001,1,Low Value
17607,333.8099999999999,1,Low Value
17608,488.05999999999995,4,Low Value
17609,1887.9000000000003,11,Low Value
17610,1511.9400000000012,5,Low Value
17611,8337.529999999979,28,Medium Value
17612,5394.860000000005,18,Medium Value
17613,4544.549999999999,14,Low Value
17614,386.3199999999998,1,Low Value
17615,721.7999999999998,6,Low Value
17616,734.3999999999999,4,Low Value
17617,385.19,1,Low Value
17618,4001.64,11,Low Value
17619,214.3700000000001,1,Low Value
17620,81.44,1,Low Value
17621,3175.120000000001,6,Low Value
17622,1130.2099999999996,2,Low Value
17623,2365.77,7,Low Value
17624,1568.6300000000006,4,Low Value
17625,5978.899999999995,8,Medium Value
17626,253.99999999999997,1,Low Value
17627,296.36,1,Low Value
17628,75.75,1,Low Value
17629,2455.519999999999,10,Low Value
17630,503.59999999999997,2,Low Value
17631,998.49,7,Low Value
17633,2057.3900000000003,7,Low Value
17634,2358.5900000000033,9,Low Value
17635,1265.5800000000002,3,Low Value
17636,285.56000000000006,1,Low Value
17637,547.0600000000002,2,Low Value
17638,842.4,2,Low Value
17639,615.1700000000001,6,Low Value
17640,3168.9400000000005,6,Low Value
17642,1824.49,5,Low Value
17643,439.7,2,Low Value
17644,6028.5999999999985,20,Medium Value
17646,3898.789999999999,12,Low Value
17647,331.65999999999997,3,Low Value
17648,2216.3699999999994,5,Low Value
17649,1578.8899999999996,3,Low Value
17650,166.07999999999998,1,Low Value
17651,5703.520000000004,16,Medium Value
17652,4867.719999999999,12,Low Value
17653,1207.5600000000002,4,Low Value
17654,117.55,1,Low Value
17655,2976.3800000000015,9,Low Value
17656,1674.69,5,Low Value
17657,126,1,Low Value
17658,595.4200000000001,2,Low Value
17659,3586.9900000000007,14,Low Value
17660,342.22,2,Low Value
17662,412.9200000000001,2,Low Value
17663,5175.829999999997,17,Medium Value
17664,1166.2300000000007,4,Low Value
17665,563.1000000000001,1,Low Value
17666,2047.8,5,Low Value
17667,3950.7000000000025,9,Low Value
17668,347.75,2,Low Value
17669,6142.3499999999985,10,Medium Value
17670,205.7,1,Low Value
17671,2009.1600000000003,5,Low Value
17672,5778.6299999999965,7,Medium Value
17673,4173.880000000001,13,Low Value
17674,551.0400000000001,2,Low Value
17675,37642.48000000002,70,High Value
17676,2448.639999999999,10,Low Value
17677,35058.45999999998,54,High Value
17678,599.76,2,Low Value
17679,3577.6100000000006,7,Low Value
17680,497.45,3,Low Value
17681,731.2,5,Low Value
17682,4065.279999999999,11,Low Value
17683,819.0100000000001,3,Low Value
17684,239.40999999999997,1,Low Value
17685,5454.949999999997,12,Medium Value
17686,8296.810000000005,9,Medium Value
17687,432.67999999999995,1,Low Value
17688,304.2,1,Low Value
17689,317.08000000000004,2,Low Value
17690,6963.799999999997,20,Medium Value
17691,637.55,4,Low Value
17692,2975.8000000000015,12,Low Value
17693,200.47,1,Low Value
17694,1695.9699999999998,3,Low Value
17695,1746.0400000000004,5,Low Value
17696,7679.589999999989,27,Medium Value
17697,338.95000000000005,1,Low Value
17698,154.95000000000002,1,Low Value
17699,442,2,Low Value
17700,6679.969999999993,14,Medium Value
17701,417.95,1,Low Value
17702,3144.0400000000004,6,Low Value
17703,1094.8399999999997,4,Low Value
17704,885.1899999999998,2,Low Value
17705,2083.899999999999,11,Low Value
17706,20272.150000000012,31,High Value
17707,609.3,8,Low Value
17708,884.1800000000005,4,Low Value
17709,671.0100000000001,5,Low Value
17710,293.5,1,Low Value
17711,385.09999999999997,2,Low Value
17712,522.91,1,Low Value
17713,1198.0900000000001,4,Low Value
17714,1410.1799999999998,5,Low Value
17715,489.59999999999997,2,Low Value
17716,15956.969999999987,24,High Value
17717,376.91999999999996,1,Low Value
17718,439.17999999999995,2,Low Value
17719,5396.0400000000045,15,Medium Value
17720,2666.91,10,Low Value
17721,307.21,1,Low Value
17722,3520.219999999999,5,Low Value
17723,3378.4,7,Low Value
17724,1033.0000000000002,3,Low Value
17725,3439.0800000000013,11,Low Value
17726,1092.0599999999997,7,Low Value
17727,1060.2499999999998,1,Low Value
17728,4238.760000000001,5,Low Value
17729,438.65,1,Low Value
17730,7773.799999999995,20,Medium Value
17731,1708.9899999999998,6,Low Value
17732,2166.4200000000005,8,Low Value
17733,692.1899999999998,2,Low Value
17734,1442.3200000000002,6,Low Value
17735,16790.329999999954,26,High Value
17736,377.43999999999994,3,Low Value
17737,168.24,2,Low Value
17738,4183.56,13,Low Value
17739,7730.589999999996,18,Medium Value
17740,426.90000000000003,6,Low Value
17741,101.1,2,Low Value
17742,2098.48,11,Low Value
17743,229.2,1,Low Value
17744,2649.139999999999,7,Low Value
17745,600.34,2,Low Value
17746,904.1800000000001,4,Low Value
17747,71.4,1,Low Value
17748,358.15000000000003,1,Low Value
17749,1026.1800000000003,3,Low Value
17750,1710.4500000000003,9,Low Value
17751,157.85999999999999,1,Low Value
17752,80.64,1,Low Value
17753,382.0599999999999,4,Low Value
17754,4451.220000000001,13,Low Value
17756,728.7499999999998,3,Low Value
17757,9074.049999999981,56,Medium Value
17758,4964.03,12,Low Value
17759,1261.8800000000008,5,Low Value
17760,746.3899999999999,6,Low Value
17761,712.78,1,Low Value
17762,129.75,1,Low Value
17763,86.15,4,Low Value
17764,1513.5700000000002,5,Low Value
17765,523.9999999999998,4,Low Value
17766,299.61,2,Low Value
17767,413.05,2,Low Value
17768,3292.73,7,Low Value
17769,7053.379999999998,17,Medium Value
17770,1143.2699999999995,5,Low Value
17771,387.4099999999999,4,Low Value
17772,360.7499999999999,3,Low Value
17773,575.3699999999998,2,Low Value
17774,3273.829999999997,9,Low Value
17775,56.4,1,Low Value
17776,330.5599999999999,2,Low Value
17777,647.5599999999997,3,Low Value
17778,197.7,1,Low Value
17779,650.3199999999998,3,Low Value
17780,346.55999999999995,3,Low Value
17781,188.01999999999998,2,Low Value
17782,679.02,2,Low Value
17783,376.95999999999987,3,Low Value
17784,112.86000000000003,1,Low Value
17785,403.38000000000005,3,Low Value
17786,266.85,2,Low Value
17787,1817.5399999999997,4,Low Value
17788,1117.9,2,Low Value
17789,397.15,2,Low Value
17790,2779.4100000000008,20,Low Value
17791,106.1,1,Low Value
17792,368.3499999999999,2,Low Value
17793,300.34,1,Low Value
17794,147.3,2,Low Value
17795,342.83000000000004,2,Low Value
17796,1236.39,7,Low Value
17797,1971.8700000000013,8,Low Value
17798,178.07000000000002,1,Low Value
17799,6246.929999999987,20,Medium Value
17800,1187.21,9,Low Value
17801,770.0300000000002,3,Low Value
17802,4946.219999999998,10,Low Value
17803,184.66,1,Low Value
17804,383.77999999999986,3,Low Value
17805,927.03,2,Low Value
17806,546.0400000000002,1,Low Value
17807,437.86999999999995,3,Low Value
17808,262.64000000000004,4,Low Value
17809,10085.890000000005,20,High Value
17810,373.1599999999999,2,Low Value
17811,9519.799999999987,47,Medium Value
17812,911.9900000000006,7,Low Value
17813,1698.0700000000027,5,Low Value
17814,1609.3700000000008,2,Low Value
17815,591.9599999999999,1,Low Value
17816,96.11000000000001,6,Low Value
17817,788.1500000000001,6,Low Value
17818,124.78000000000002,1,Low Value
17819,6021.049999999998,12,Medium Value
17820,180.60999999999996,1,Low Value
17821,334.62,1,Low Value
17822,2162.929999999999,5,Low Value
17823,449.24999999999994,2,Low Value
17824,298.4,1,Low Value
17825,701.9599999999999,4,Low Value
17826,133.34000000000003,1,Low Value
17827,2376.1700000000005,6,Low Value
17828,1820.0900000000001,4,Low Value
17829,4756.740000000001,5,Low Value
17830,398.69999999999993,3,Low Value
17831,35.400000000000006,1,Low Value
17832,155.37000000000006,1,Low Value
17833,338.46000000000004,1,Low Value
17834,689.67,2,Low Value
17835,342.2399999999999,3,Low Value
17836,110.20999999999998,1,Low Value
17837,1541.230000000001,8,Low Value
17838,5604.639999999995,13,Medium Value
17839,318.15,1,Low Value
17840,175.89999999999992,1,Low Value
17841,68545.24999999879,211,High Value
17842,430.6900000000001,1,Low Value
17843,320.39999999999986,2,Low Value
17844,51.56,1,Low Value
17845,596.0899999999999,4,Low Value
17846,2033.1,1,Low Value
17847,129.69,2,Low Value
17848,3559.1099999999974,30,Low Value
17849,1063.76,8,Low Value
17850,51208.86999999966,155,High Value
17851,1552.3500000000004,6,Low Value
17852,657.8100000000002,5,Low Value
17853,1596.2900000000002,3,Low Value
17854,1068.500000000001,6,Low Value
17855,208.97,1,Low Value
17856,1418.0300000000002,4,Low Value
17857,27347.039999999997,24,High Value
17858,12518.650000000003,30,High Value
17859,141.92,1,Low Value
17860,717.3900000000002,4,Low Value
17861,5088.289999999998,18,Medium Value
17862,1254.8900000000008,4,Low Value
17863,5360.479999999998,12,Medium Value
17864,876.5699999999993,5,Low Value
17865,26312.190000000086,46,High Value
17866,1134.9499999999998,3,Low Value
17867,1582.0500000000004,15,Low Value
17868,227.14999999999998,1,Low Value
17869,813.6400000000002,7,Low Value
17870,2753.2900000000004,13,Low Value
17871,1068.9499999999998,5,Low Value
17872,235.87,1,Low Value
17873,6265.329999999998,18,Medium Value
17874,683.4600000000002,6,Low Value
17875,167.1,1,Low Value
17876,3424.02,3,Low Value
17877,237.61,1,Low Value
17878,1378.9299999999998,3,Low Value
17879,178.51999999999998,1,Low Value
17880,824.9200000000001,3,Low Value
17881,133.35000000000002,1,Low Value
17882,291.5599999999999,2,Low Value
17883,988.42,7,Low Value
17884,2698.4699999999993,20,Low Value
17885,156.34000000000003,1,Low Value
17886,1572.5500000000002,6,Low Value
17887,111.35000000000001,1,Low Value
17888,1807.440000000001,25,Low Value
17889,746.4200000000003,7,Low Value
17890,586.89,2,Low Value
17891,203.8599999999999,1,Low Value
17892,244.09999999999997,3,Low Value
17893,107.21000000000001,1,Low Value
17894,2304.580000000001,18,Low Value
17895,95.45000000000002,1,Low Value
17896,256.32,1,Low Value
17897,2099.8900000000012,9,Low Value
17898,299.1800000000001,4,Low Value
17899,154.54999999999998,1,Low Value
17900,112.19999999999999,2,Low Value
17901,260.0799999999999,3,Low Value
17902,216.39999999999995,1,Low Value
17903,381.0899999999999,1,Low Value
17904,181.07,1,Low Value
17905,2178.870000000001,13,Low Value
17906,72.89999999999999,1,Low Value
17907,291.75999999999993,1,Low Value
17908,1142.4700000000007,5,Low Value
17909,110.05,1,Low Value
17910,261.69999999999993,1,Low Value
17911,366.23,1,Low Value
17912,374.54999999999995,6,Low Value
17913,3429.290000000001,14,Low Value
17914,329.35999999999996,1,Low Value
17915,225.78000000000003,1,Low Value
17916,43.870000000000005,2,Low Value
17917,335.03,3,Low Value
17918,396.39,3,Low Value
17919,1840.3199999999995,2,Low Value
17920,23581.78000000024,54,High Value
17921,2394.36,10,Low Value
17922,170.4,1,Low Value
17923,497,3,Low Value
17924,3257.7000000000003,8,Low Value
17925,244.08,1,Low Value
17926,1035.4900000000002,5,Low Value
17927,294,1,Low Value
17928,341.23999999999995,3,Low Value
17929,3082.1,12,Low Value
17930,4275.22,13,Low Value
17931,3402.239999999999,14,Low Value
17932,1331.57,3,Low Value
17933,114.68999999999998,1,Low Value
17934,1049.15,3,Low Value
17935,686.14,7,Low Value
17936,380.1299999999997,1,Low Value
17937,4301.22,7,Low Value
17938,144.29,1,Low Value
17939,99.14000000000001,1,Low Value
17940,30306.790000000005,16,High Value
17941,1433.2800000000002,4,Low Value
17942,77.50000000000001,1,Low Value
17944,74.99,1,Low Value
17945,360.3499999999999,3,Low Value
17946,149.58,2,Low Value
17947,176.68,1,Low Value
17948,358.56000000000006,1,Low Value
17949,117314.08,118,High Value
17950,1166.2900000000002,7,Low Value
17951,1340.58,4,Low Value
17952,788.46,4,Low Value
17953,159.17,1,Low Value
17954,3804.3799999999947,19,Low Value
17955,949.9000000000001,6,Low Value
17956,12.75,1,Low Value
17957,111.67999999999999,1,Low Value
17958,973.88,2,Low Value
17959,140.75,1,Low Value
17960,135.08,3,Low Value
17961,2866.7400000000007,100,Low Value
17962,666.9600000000004,4,Low Value
17963,643.1600000000001,4,Low Value
17964,463.20999999999987,2,Low Value
17965,7006.649999999983,29,Medium Value
17966,1963.9200000000005,10,Low Value
17967,223.42000000000002,2,Low Value
17968,590.44,4,Low Value
17969,2354.290000000001,20,Low Value
17970,562.79,1,Low Value
17971,161.94000000000003,1,Low Value
17972,135.19,1,Low Value
17973,337.04,1,Low Value
17974,1739.0900000000006,6,Low Value
17975,6696.329999999992,24,Medium Value
17976,321.7899999999999,1,Low Value
17977,1511.4499999999996,2,Low Value
17978,1159.9900000000002,4,Low Value
17979,732.4099999999999,4,Low Value
17980,1012.7199999999999,4,Low Value
17981,239.12000000000003,1,Low Value
17982,138.18,1,Low Value
17983,171.70999999999998,1,Low Value
17984,1152.1899999999996,5,Low Value
17985,631.3499999999999,1,Low Value
17986,20.8,1,Low Value
17987,965.4400000000005,5,Low Value
17988,489.5399999999997,14,Low Value
17989,207.32999999999998,1,Low Value
17990,1527.6099999999997,6,Low Value
17991,300.3,3,Low Value
17992,252.88000000000002,1,Low Value
17993,225.99,1,Low Value
17994,2270.030000000003,11,Low Value
17995,495.48,3,Low Value
17996,482.3299999999999,3,Low Value
17997,1962.460000000003,8,Low Value
17998,639.2399999999999,3,Low Value
17999,528.4599999999998,3,Low Value
18000,124.25,1,Low Value
18001,924.1400000000007,6,Low Value
18002,244.36999999999998,4,Low Value
18003,353.51000000000005,1,Low Value
18004,157.92000000000002,1,Low Value
18005,226.46999999999994,2,Low Value
18006,969.5099999999998,4,Low Value
18007,215.21999999999994,1,Low Value
18008,19759.080000000013,23,High Value
18009,2144.2300000000005,8,Low Value
18010,174.79999999999995,1,Low Value
18011,410.7899999999999,2,Low Value
18012,115.29999999999998,1,Low Value
18013,187.29000000000005,2,Low Value
18014,162.22,1,Low Value
18015,120.03,1,Low Value
18016,1954.5600000000002,7,Low Value
18017,688,4,Low Value
18018,297.99,4,Low Value
18019,38.45,1,Low Value
18020,190.48,1,Low Value
18021,216.4099999999999,2,Low Value
18022,1507.25,5,Low Value
18024,389.78000000000003,2,Low Value
18025,1177.7200000000005,6,Low Value
18026,2074.07,2,Low Value
18027,115.30999999999999,1,Low Value
18028,192.05,1,Low Value
18029,433.77000000000004,1,Low Value
18030,230.64999999999995,2,Low Value
18031,451.2999999999999,1,Low Value
18032,73.5,1,Low Value
18033,93.82000000000004,1,Low Value
18034,754.1999999999996,3,Low Value
18035,1260.2300000000005,5,Low Value
18036,1545.4900000000002,11,Low Value
18037,167.41999999999996,15,Low Value
18038,141.48000000000002,1,Low Value
18039,548.2199999999997,4,Low Value
18040,357.20000000000005,2,Low Value
18041,8018.769999999973,38,Medium Value
18042,281.15,2,Low Value
18043,529.2899999999997,3,Low Value
18044,3505.6099999999997,18,Low Value
18045,178.33999999999997,1,Low Value
18046,189.63,1,Low Value
18047,326.09,2,Low Value
18048,394.92999999999995,3,Low Value
18049,500.9200000000001,2,Low Value
18050,412.05999999999995,2,Low Value
18051,2282.28,7,Low Value
18052,10877.179999999998,1,High Value
18053,571.07,3,Low Value
18054,176.5,1,Low Value
18055,10142.640000000009,14,High Value
18056,554.5999999999998,2,Low Value
18057,1188.4600000000005,3,Low Value
18058,774.0600000000002,3,Low Value
18059,306.46,3,Low Value
18060,1185.4600000000003,2,Low Value
18061,6083.81,28,Medium Value
18062,1632.67,6,Low Value
18063,186.60000000000002,2,Low Value
18064,4481.83,11,Low Value
18065,5866.629999999995,29,Medium Value
18066,1440.4,3,Low Value
18067,396.33,1,Low Value
18068,101.69999999999999,1,Low Value
18069,4464.91999999999,11,Low Value
18070,314.1,1,Low Value
18071,1169.68,6,Low Value
18072,247.44,1,Low Value
18073,3859.820000000002,12,Low Value
18074,1019.4400000000002,2,Low Value
18075,5783.290000000001,20,Medium Value
18076,151.49,1,Low Value
18077,4078.789999999997,18,Low Value
18078,725.5300000000002,4,Low Value
18079,4203.929999999997,5,Low Value
18080,1231.5,2,Low Value
18081,343.45000000000005,3,Low Value
18082,680.8399999999998,1,Low Value
18083,463.53,1,Low Value
18084,795.2300000000001,3,Low Value
18085,1341.8500000000006,4,Low Value
18086,101.33999999999999,1,Low Value
18087,14761.519999999999,17,High Value
18088,166.02999999999997,1,Low Value
18089,428.45,1,Low Value
18090,321.90000000000003,1,Low Value
18091,360.84999999999997,1,Low Value
18092,14693.720000000016,18,High Value
18093,4452.709999999998,8,Low Value
18094,6391.519999999996,13,Medium Value
18095,2303.0899999999992,5,Low Value
18096,1657.8700000000024,6,Low Value
18097,4627.919999999999,11,Low Value
18098,527.9399999999998,1,Low Value
18099,168.30999999999997,1,Low Value
18100,451.55999999999995,1,Low Value
18101,622.0099999999998,5,Low Value
18102,580987.0399999991,145,High Value
18103,105.8,1,Low Value
18104,754.64,1,Low Value
18105,113.48000000000003,1,Low Value
18106,1441.0600000000006,6,Low Value
18107,165.88,1,Low Value
18108,848.8100000000003,3,Low Value
18109,9555.71,38,Medium Value
18110,392.2799999999999,2,Low Value
18111,405.85,1,Low Value
18112,773.3599999999999,4,Low Value
18113,76.32000000000001,1,Low Value
18114,220.09999999999997,1,Low Value
18115,9.700000000000001,1,Low Value
18116,2134.490000000003,13,Low Value
18117,315.65,1,Low Value
18118,6221.019999999968,29,Medium Value
18119,180.70000000000002,1,Low Value
18120,111.15,1,Low Value
18121,653.3,2,Low Value
18122,1793.0600000000009,6,Low Value
18123,666.6400000000001,3,Low Value
18124,102.65,1,Low Value
18125,1131.7499999999995,4,Low Value
18126,200.92000000000007,1,Low Value
18127,556.13,4,Low Value
18128,399.2900000000001,1,Low Value
18129,112.54999999999997,1,Low Value
18130,1059.3900000000003,3,Low Value
18131,222.95999999999998,1,Low Value
18132,220.12999999999997,1,Low Value
18133,931.4999999999999,1,Low Value
18134,444.99999999999994,2,Low Value
18135,1249.62,10,Low Value
18136,1631.3600000000001,5,Low Value
18137,145.99,2,Low Value
18138,152.65,1,Low Value
18139,8438.339999999995,6,Medium Value
18140,536.41,1,Low Value
18141,882.4699999999999,2,Low Value
18142,1019.52,2,Low Value
18143,1000.1599999999999,2,Low Value
18144,4892.950000000001,19,Low Value
